"court_access_id","image_id","court_access_desc","court_id"
"12036","23","There is pay and display parking in Redcliff Street
NCP. Public parking is also available at Redcliffe Parade, BS1 6SW and the Mall (Galleries) Shopping Centre, BS1 3XD.","1440"
"12037","16","Hot and cold vending facilities are located on the 1st floor District Judges reception.","1440"
"12038","1","Baby changing facility available in this court.","1440"
"12039","7","This court has disabled access and lift facilities.","1440"
"12040","20","This court has hearing enhancement facilities.","1440"
"12041","15","Guide dogs are welcome at this court.","1440"
"12042","16","Refreshments are available.","276"
"12047","18","Interview/consultation rooms are available at this court.","276"
"12048","29","Video link facilities.","276"
"12049","701","A prayer/quiet room is available.","276"
"12050","31","This court has <a href=""http://www.btopenzone.com/"" target=""_blank""> wireless Internet access</a>","1440"
"12051","1","This court has baby changing facilities.","644"
"12052","16","Refreshments are available.","644"
"12053","20","This court has a hearing loop system.","644"
"12054","23","There is free public parking at or nearby this court. Public parking is also available at Severn Street, and Berriew Street. Both are within a reasonable distance of the court.","644"
"12056","701","This court has a prayer room available upon request.","644"
"12057","29","This court has <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/video-conferences/index.htm"">video conferencing</a> facilities.","644"
"12059","15","Guide dogs are welcome at this court.","400"
"12061","1","This court has baby changing facilities.","119"
"12062","7","Disabled access, toilet and parking facilities.","119"
"12063","16","A limited selection of hot and cold food and drink is available.","119"
"12064","23","A limited number of free parking spaces are available. There is also a Gwynedd Council run Pay & Display car park to the rear of the court.","119"
"12065","701","A prayer / quiet room is available.","119"
"12066","1","This court has baby changing facilities.","120"
"12067","7","Disabled access, toilet and parking facilities.","120"
"12068","701","A Prayer / quiet room is available.","120"
"12069","701","A prayer / quiet room is available.","205"
"12070","701","A suitable room may be available upon request.","292"
"12072","23","There is a Pay & Display parking across the road from the court building.","360"
"12073","701","A suitable room may be available upon request.","360"
"12075","701","A suitable room may be available on request.","118"
"12076","7","Disabled access, toilet and parking facilities.","118"
"12077","15","Guide dogs are welcome at this court.","362"
"12078","701","A suitable room may be available on request.","362"
"12079","15","Guide dogs are welcome in this building.","336"
"12080","20","Hearing enhancement facilities are available in this court.","336"
"12082","1","Changing facilities are available at this court.","1441"
"12083","15","Guide dogs are welcome at this court.","1441"
"12084","20","Hearing enhancement facilities are available at this court.","1441"
"12085","18","Interview rooms are available at this court.","1441"
"12086","16","A cold drink vending machine is available at this court.","1441"
"12087","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/video-conferences/index.htm"">Video conference</a> facilities are available at this court.","1441"
"12091","29","This court has <a href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"" target=""_blank"">Prison Video Link</a> facilities.","400"
"12092","31","This court has <a href=""http://www.btopenzone.com/"" target=""_blank"">wireless Internet access</a> available within the building.","119"
"12093","31","This court has <a href=""http://www.btopenzone.com/"" target=""_blank"">wireless Internet access</a> available within the building.","120"
"12094","23","Public Car Park.","276"
"12095","701","A prayer/quiet room is available.","400"
"12097","701","A prayer/quiet room is available.","426"
"12098","16","Refreshments are available","721"
"12099","18","Interview rooms are available at this court.","139"
"12100","771","This court has Witness Waiting Rooms.","139"
"12104","771","Waiting rooms available at this court.","431"
"12105","7","Disabled access, toilet and parking facilities.","121"
"12107","29","This court has <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> facilities.","3"
"12108","7","Disabled access, toilet and parking facilities.","86"
"12109","701","A prayer/quiet room is available.","86"
"12110","1","This court has baby changing facilities.","756"
"12111","15","Guide dogs are welcome at this court.","756"
"12112","18","Interview rooms are available at this court.","756"
"12113","20","This court has a hearing loop system.","756"
"12114","29","This court has <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a>, <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> and video conferencing facilities.","756"
"12115","701","A prayer/quiet room is available.","756"
"12117","23","A public pay and display car park is situated opposite the court building.","546"
"12118","1","This court has baby changing facilities.","1445"
"12119","15","Guide dogs are welcome at this court.","1445"
"12120","18","This court has interview room facilities.","1445"
"12121","20","This court has hearing enhancement facilities.","1445"
"12122","29","This court has <a href=""http://www.hmcourts-service.gov.uk/courtfinder/documents/pvl_index.htm"" target=""_blank"">Prison Video Link</a> facilities.","1445"
"12123","16","Refreshments are available at this court.","1445"
